ZIP File,Permissions,File System,Network,Rendering,User Interaction
jnjnndpampjekogcehhghkijcgdeglbm_4.0.0.zip,"[""tabs"", ""storage"", ""unlimitedStorage"", ""notifications""]","{""new Blob"": 11, ""localStorage.getItem"": 7, ""localStorage.setItem"": 6, ""file.name"": 2, ""sessionStorage.getItem"": 2, ""sessionStorage.setItem"": 1}","{""fetch"": 20, ""new XMLHttpRequest"": 11, ""navigator.sendBeacon"": 2}","{""setTimeout"": 186, ""document.createElement"": 98, ""document.querySelector"": 50, ""document.getElementById"": 24, ""setInterval"": 9, ""new MutationObserver"": 3, ""chrome.tabs.create"": 3, ""canvas.getContext"": 2, ""window.open"": 2, ""chrome.notifications.create"": 1}","{""addEventListener"": 155, ""window.prompt"": 1, ""chrome.notifications.onClicked.addListener"": 1}"
flkebkiofojicogddingbdmcmkpbplcd_1.2.zip,"[""storage"", ""tabs"", ""declarativeNetRequest"", ""declarativeNetRequestFeedback"", ""declarativeNetRequestWithHostAccess""]",{},{},"{""setTimeout"": 6, ""document.createElement"": 4, ""chrome.tabs.create"": 2, ""document.getElementById"": 1}","{""addEventListener"": 9}"
kgopcbkipcmfbnddifmlplnhiigjgahj_1.2.1.zip,"[""tabs"", ""storage"", ""unlimitedStorage"", ""identity""]","{""indexedDB.open"": 1, ""navigator.clipboard.writeText"": 1}","{""fetch"": 19, ""chrome.identity.getAuthToken"": 17, ""new XMLHttpRequest"": 3}","{""setTimeout"": 76, ""document.querySelector"": 54, ""document.getElementById"": 27, ""document.createElement"": 25, ""chrome.tabs.create"": 14, ""setInterval"": 7, ""new MutationObserver"": 2, ""window.open"": 1}","{""addEventListener"": 58, ""window.alert"": 6}"
dngcajjmbmmghjlhakccphaikekoieig_2.1.12.zip,"[""storage"", ""identity"", ""identity.email""]","{""sessionStorage.setItem"": 2, ""sessionStorage.getItem"": 2, ""new Blob"": 1, ""file.name"": 1}","{""fetch"": 24, ""navigator.sendBeacon"": 5, ""new XMLHttpRequest"": 1}","{""setTimeout"": 50, ""document.createElement"": 39, ""document.querySelector"": 29, ""window.open"": 6, ""new MutationObserver"": 5, ""chrome.tabs.create"": 4, ""setInterval"": 2}","{""addEventListener"": 77}"
ppccgmdbimkcnnlaepmbfbpckjckebph_1.1.zip,[],{},{},"{""document.getElementById"": 11, ""document.createElement"": 2, ""document.querySelector"": 1, ""canvas.getContext"": 1}","{""addEventListener"": 6}"
pjlpekidcnlgelhkmecjcokcfgidlkip_1.2.1.zip,"[""activeTab""]","{""localStorage.getItem"": 2, ""new Blob"": 1, ""localStorage.setItem"": 1}","{""fetch"": 3}","{""setTimeout"": 7, ""document.createElement"": 6, ""document.querySelector"": 3, ""window.open"": 2, ""setInterval"": 1, ""new MutationObserver"": 1}","{""addEventListener"": 6}"
jocnccicnolkigaddhpdpmaflpoahdpe_1.0.zip,[],{},{},"{""document.getElementById"": 5, ""window.open"": 1}","{""addEventListener"": 1}"
icfbnjkijgggnhmlikeppnoehoalpcpp_1.0.zip,[],{},{},"{""document.createElement"": 1, ""document.querySelector"": 1}",{}
dofpbgmibkabhhihnomcmmijlkhaeilm_2.9.4.zip,"[""http://*/*"", ""https://*/*""]","{""document.cookie"": 3}",{},"{""setTimeout"": 14, ""document.getElementById"": 4, ""document.createElement"": 1, ""setInterval"": 1}","{""addEventListener"": 8}"
icnappaapidjcdoeedajdfjipbpfpgcp_1.0.zip,"[""activeTab"", ""scripting""]","{""new Blob"": 5}","{""fetch"": 2, ""new XMLHttpRequest"": 1}","{""document.createElement"": 5, ""document.querySelector"": 2, ""document.getElementById"": 2, ""setTimeout"": 1}","{""addEventListener"": 7}"
ecgmlhfagclgjjlkkejhpcbojchgalhe_2.8.0.zip,"[""storage"", ""tabs"", ""notifications""]",{},"{""fetch"": 11}","{""document.getElementById"": 26, ""setTimeout"": 15, ""document.querySelector"": 11, ""document.createElement"": 2, ""setInterval"": 1, ""window.open"": 1}","{""addEventListener"": 9}"
dbceappmbbhghhokglknbnddfipidkcl_1.1.2.zip,"[""cookies"", ""activeTab"", ""declarativeNetRequestWithHostAccess"", ""declarativeNetRequestFeedback""]",{},"{""fetch"": 15}","{""document.querySelector"": 11, ""setInterval"": 3, ""chrome.windows.create"": 3, ""document.getElementById"": 2, ""document.createElement"": 2, ""setTimeout"": 2}","{""addEventListener"": 5, ""window.alert"": 1}"
lcglkgmcdjpmlifndbjiofjgaodndblc_1.0.zip,"[""activeTab"", ""storage""]",{},{},"{""document.getElementById"": 4, ""new MutationObserver"": 1}","{""addEventListener"": 7}"
bhnjkagdoajnhojbecjgjcimidlmogbo_1.2.zip,"[""tabs"", ""activeTab"", ""tabCapture"", ""scripting"", ""offscreen""]","{""localStorage.getItem"": 21, ""localStorage.setItem"": 17, ""new Blob"": 2}",{},"{""document.getElementById"": 60, ""document.createElement"": 13, ""setTimeout"": 8, ""canvas.getContext"": 3, ""document.querySelector"": 2, ""chrome.windows.create"": 2, ""new MutationObserver"": 1}","{""addEventListener"": 6}"
bleamfdollocaidijgbclchlhoajffib_0.0.1.zip,"[""storage"", ""alarms""]",{},"{""fetch"": 4}","{""document.querySelector"": 2, ""document.createElement"": 1, ""new MutationObserver"": 1}","{""chrome.alarms.create"": 1, ""addEventListener"": 1}"
kbabacfkbcpooagpgihilokipogdaebi_1.0.zip,"[""storage""]",{},{},"{""setTimeout"": 8, ""chrome.tabs.create"": 2, ""document.createElement"": 1, ""new MutationObserver"": 1, ""window.open"": 1, ""setInterval"": 1}","{""addEventListener"": 7}"
alidpnigfdjipaomdddhpobecaonhffp_0.0.3.zip,"[""storage"", ""identity"", ""identity.email""]","{""document.cookie"": 2, ""localStorage.setItem"": 1, ""localStorage.getItem"": 1}","{""fetch"": 7, ""chrome.identity.getAuthToken"": 1}","{""setTimeout"": 16, ""document.createElement"": 15, ""document.querySelector"": 8, ""document.getElementById"": 2, ""new MutationObserver"": 2, ""setInterval"": 2}","{""addEventListener"": 24}"
khjoomapboghbfblmgjeapgiobinimle_2.6.0.zip,"[""identity"", ""storage"", ""unlimitedStorage""]",{},"{""fetch"": 17, ""chrome.identity.getAuthToken"": 2}","{""document.getElementById"": 33, ""setTimeout"": 10, ""document.querySelector"": 5, ""window.open"": 2, ""setInterval"": 1}","{""addEventListener"": 25}"
opckhodabhjkkajadmhgbafcbpipfkdm_1.4.zip,"[""storage"", ""alarms""]",{},"{""fetch"": 5}","{""document.querySelector"": 6, ""setInterval"": 1}","{""addEventListener"": 5, ""chrome.alarms.create"": 1}"
fdigobpfkndelcjmihianfobjpnkkghc_1.0.3.zip,"[""sidePanel""]","{""file.name"": 3, ""file.type"": 2}",{},"{""document.getElementById"": 12, ""document.createElement"": 2, ""document.querySelector"": 2, ""element.style"": 2, ""canvas.getContext"": 1}","{""addEventListener"": 6}"
boddliddenilkmjjipicghgdcdapofhi_0.1.8.zip,"[""declarativeNetRequest"", ""scripting""]","{""new Blob"": 1}","{""fetch"": 24}","{""setTimeout"": 3, ""document.createElement"": 2}","{""addEventListener"": 1}"
cfibgdfcjhnhgdbmmjnldnihicmoipjg_1.2.zip,"[""storage"", ""sidePanel""]",{},{},"{""document.getElementById"": 13, ""document.createElement"": 3}","{""addEventListener"": 7}"
kakenlcjjabkimffanalanbhoejkbdmf_1.0.2.zip,[],"{""store.put"": 2, ""navigator.clipboard.writeText"": 1, ""indexedDB.open"": 1}","{""fetch"": 3}","{""document.createElement"": 3, ""setTimeout"": 2, ""document.querySelector"": 1, ""canvas.getContext"": 1, ""chrome.tabs.create"": 1}","{""addEventListener"": 6}"
amomdnjachcdfjcijmnolpgndbokbeha_3.0.zip,"[""storage"", ""contextMenus"", ""tabs""]",{},"{""new XMLHttpRequest"": 1}","{""document.querySelector"": 3, ""document.getElementById"": 2, ""chrome.tabs.create"": 2, ""document.createElement"": 1}","{""addEventListener"": 7, ""chrome.contextMenus.create"": 1}"
hfnlanjcbamndgbakkdcenfcambecomb_2.1.4.zip,"[""activeTab"", ""scripting"", ""tabCapture"", ""offscreen"", ""storage""]","{""new Blob"": 52, ""sessionStorage.setItem"": 35, ""sessionStorage.getItem"": 35, ""indexedDB.open"": 22, ""store.put"": 20, ""file.name"": 2, ""localStorage.setItem"": 2, ""localStorage.getItem"": 2, ""document.cookie"": 2, ""file.lastModified"": 1}","{""fetch"": 1723, ""new XMLHttpRequest"": 39, ""new WebSocket"": 2}","{""setTimeout"": 979, ""setInterval"": 145, ""document.createElement"": 92, ""document.querySelector"": 73, ""window.open"": 4, ""document.getElementById"": 3, ""chrome.tabs.create"": 2, ""new MutationObserver"": 1}","{""addEventListener"": 1265, ""window.prompt"": 2}"
glapegacofapoeglkpofkgbdljlppgpe_3.0.3.zip,"[""contextMenus"", ""storage"", ""declarativeNetRequest""]",{},"{""fetch"": 1}","{""chrome.tabs.create"": 5, ""document.querySelector"": 5, ""document.getElementById"": 2}","{""addEventListener"": 4, ""chrome.contextMenus.create"": 3}"
eijdpkmmfgaoannidkbgmhnmajhgngnm_0.0.3.zip,"[""activeTab""]",{},"{""fetch"": 14}","{""setTimeout"": 19, ""document.createElement"": 11, ""window.open"": 3, ""document.getElementById"": 2, ""new MutationObserver"": 1, ""setInterval"": 1}","{""addEventListener"": 22}"
ibinnfpnfbcfdblmjpmjjmffcjlcadig_0.0.2.zip,"[""tabs"", ""cookies"", ""storage""]","{""document.cookie"": 4, ""new Blob"": 2, ""localStorage.setItem"": 1, ""localStorage.getItem"": 1, ""navigator.clipboard.writeText"": 1}","{""fetch"": 19, ""new XMLHttpRequest"": 5}","{""setTimeout"": 24, ""document.createElement"": 19, ""setInterval"": 5, ""document.getElementById"": 2, ""canvas.getContext"": 2, ""document.querySelector"": 2, ""new MutationObserver"": 2, ""window.open"": 1}","{""addEventListener"": 22}"
aopnnahnggcgfbjehhaicipcnjoaboil_1.3.zip,"[""activeTab"", ""tabs""]",{},{},"{""document.getElementById"": 34, ""document.querySelector"": 12, ""document.createElement"": 8}","{""addEventListener"": 7}"
jidkeaailmpahnhgdnabncooijckloap_1.0.0.zip,"[""tabs""]","{""document.cookie"": 2, ""new Blob"": 1}","{""fetch"": 2, ""new XMLHttpRequest"": 1}","{""setTimeout"": 9, ""document.createElement"": 6, ""chrome.tabs.create"": 2, ""document.querySelector"": 1, ""document.getElementById"": 1, ""new MutationObserver"": 1}","{""addEventListener"": 12}"
kbgffjjeekfafdbjlghgcgchkiocfokn_10.zip,"[""storage"", ""alarms"", ""scripting""]",{},"{""fetch"": 26}","{""document.createElement"": 89, ""document.querySelector"": 45, ""document.getElementById"": 26, ""setTimeout"": 12, ""new MutationObserver"": 5, ""chrome.tabs.create"": 2, ""window.open"": 1}","{""addEventListener"": 17, ""window.alert"": 4, ""chrome.alarms.create"": 1}"
naeimdjnpjapmnkeocnaiaijfhgcjkon_1.1.zip,[],"{""new Blob"": 1}",{},"{""document.getElementById"": 3, ""document.createElement"": 1}","{""addEventListener"": 2}"
blikggkmcjhibjngpnlkoepmfmffnoep_1.0.zip,"[""storage"", ""tabs""]",{},"{""fetch"": 1}","{""setTimeout"": 6, ""document.querySelector"": 4, ""chrome.tabs.create"": 1}","{""addEventListener"": 3}"
ifledgmnempbdhbjcegeinfckeoagopg_1.0.zip,[],"{""localStorage.setItem"": 51, ""localStorage.getItem"": 39, ""navigator.clipboard.writeText"": 6, ""document.cookie"": 2, ""new Blob"": 1}","{""fetch"": 44, ""new XMLHttpRequest"": 1}","{""setTimeout"": 70, ""document.createElement"": 21, ""document.querySelector"": 19, ""setInterval"": 3, ""document.getElementById"": 2, ""new MutationObserver"": 1}","{""addEventListener"": 38, ""window.prompt"": 1}"
ecgfbfoabkgopoffohepndadjfcncdlc_1.0.zip,[],{},{},"{""document.querySelector"": 5, ""setInterval"": 1}",{}
gdcljiailhbabegmohnpfjloaijkaokk_1.0.2.zip,[],{},{},"{""document.querySelector"": 7, ""document.createElement"": 2, ""new MutationObserver"": 2, ""chrome.tabs.create"": 1}",{}
ljgfjpadcmblnlbfogkdbmgbmkolfocp_0.85.zip,"[""storage"", ""*://*.ecosia.org/images*"", ""*://ecosia.org/images*""]",{},{},"{""document.getElementById"": 3, ""document.querySelector"": 1}","{""addEventListener"": 2}"
pipcjepkailpaddpkcnicgadnadknlme_1.0.15.zip,"[""storage""]","{""sessionStorage.getItem"": 1}","{""fetch"": 11}","{""document.createElement"": 8, ""new MutationObserver"": 8, ""document.querySelector"": 3}","{""addEventListener"": 3}"
igponophflakmkgfgcngolcobnaloehk_1.0.zip,[],{},{},"{""document.getElementById"": 8, ""chrome.tabs.create"": 1, ""document.querySelector"": 1}","{""addEventListener"": 3}"
bimdmjeljfnbhemjmcmgbdgdidbhdlmh_1.0.zip,"[""storage"", ""cookies"", ""webRequest""]","{""file.name"": 1}","{""fetch"": 8, ""new XMLHttpRequest"": 1}","{""document.createElement"": 17, ""document.getElementById"": 16, ""document.querySelector"": 5, ""setTimeout"": 2, ""window.open"": 2}","{""addEventListener"": 8}"
okfbbbhfbomoeobfifgjnclkdhknccgn_1.5.zip,"[""storage""]",{},"{""fetch"": 1}","{""setTimeout"": 8, ""document.createElement"": 6, ""document.querySelector"": 6, ""document.getElementById"": 3, ""setInterval"": 3, ""new MutationObserver"": 2}","{""addEventListener"": 9}"
flmngkmmjkicoeolbamagkkeapohogpo_1.10.zip,"[""storage""]","{""localStorage.setItem"": 6}",{},"{""setTimeout"": 16, ""document.getElementById"": 13, ""document.createElement"": 11, ""document.querySelector"": 11, ""setInterval"": 1, ""chrome.tabs.create"": 1, ""window.open"": 1}","{""addEventListener"": 19}"
pohnaeopleeggnkfefnmmgenaooplkbg_1.0.zip,"[""storage""]","{""localStorage.setItem"": 3, ""localStorage.getItem"": 3}",{},"{""document.getElementById"": 18, ""document.querySelector"": 4, ""document.createElement"": 3}","{""addEventListener"": 4}"
endemojohpoccifmmbngnbbmppplfmpp_1.1.0.zip,"[""storage""]",{},"{""fetch"": 3}","{""document.createElement"": 23, ""setTimeout"": 14, ""document.getElementById"": 8, ""document.querySelector"": 2, ""window.open"": 1, ""setInterval"": 1}","{""addEventListener"": 15}"
fojgodnomgghdjkfohljapkfbgicddpb_1.1.1.zip,"[""storage"", ""clipboardWrite"", ""activeTab""]","{""navigator.clipboard.writeText"": 1}","{""fetch"": 1}","{""document.getElementById"": 5, ""document.querySelector"": 3, ""element.innerHTML"": 2, ""element.style"": 2}","{""addEventListener"": 1}"
lmfnfnepcpbndhbeemjfmoikplcoohij_0.0.3.zip,"[""storage"", ""sidePanel""]",{},{},"{""setTimeout"": 16, ""document.createElement"": 8, ""document.querySelector"": 4}","{""addEventListener"": 10}"
fanpfnblnmhbecminiikpkoildoaaeid_0.1.0.zip,[],{},{},"{""setTimeout"": 7, ""document.createElement"": 1, ""setInterval"": 1}","{""addEventListener"": 8}"
icibifmkbcdjglbidbnbllgkcdlmgmnb_1.0.3.zip,[],{},{},"{""document.getElementById"": 6}",{}
defgfddppipjbcekgndlgooahhapojff_1.0.0.zip,[],{},"{""fetch"": 1}","{""document.getElementById"": 7, ""chrome.tabs.executeScript"": 1}","{""addEventListener"": 4}"
jcdpmjpdnamijajkfkijombgkbchmdof_1.2.zip,[],{},{},"{""document.getElementById"": 3, ""document.querySelector"": 1}","{""addEventListener"": 8}"
pfbdfjaonemppanfnlmliafffahlohfg_2.10.1.zip,"[""storage"", ""unlimitedStorage"", ""activeTab""]","{""new Blob"": 2, ""localStorage.setItem"": 2, ""localStorage.getItem"": 2}","{""fetch"": 15, ""new XMLHttpRequest"": 1}","{""document.getElementById"": 130, ""document.createElement"": 81, ""setTimeout"": 60, ""document.querySelector"": 57, ""setInterval"": 5, ""canvas.getContext"": 4, ""new MutationObserver"": 3, ""element.style"": 2, ""window.open"": 2}","{""addEventListener"": 109}"
mbjbdkemdcdccfmjnjbdbackobiignnp_1.1.7.zip,"[""storage""]","{""localStorage.getItem"": 7, ""localStorage.setItem"": 3}","{""fetch"": 12}","{""setTimeout"": 49, ""document.createElement"": 25, ""document.querySelector"": 13, ""setInterval"": 6, ""document.getElementById"": 4, ""new MutationObserver"": 2}","{""addEventListener"": 46, ""window.prompt"": 1}"
gnimiddlenlfbhppcglofppfolfedlhh_1.37.2.zip,"[""tabs"", ""activeTab"", ""storage""]","{""localStorage.setItem"": 2, ""localStorage.getItem"": 1}","{""fetch"": 3}","{""setTimeout"": 11, ""document.getElementById"": 6, ""document.querySelector"": 5, ""document.createElement"": 3}","{""addEventListener"": 6}"
kobacfnfkdgbgnkjehgemagkemiffhgg_1.0.zip,"[""storage""]","{""localStorage.getItem"": 2, ""localStorage.setItem"": 1}","{""fetch"": 1}","{""document.getElementById"": 9}","{""addEventListener"": 3}"
jpgoilgnaajpddhpodmianfjdcbbilib_0.0.12.zip,"[""tabs"", ""storage"", ""cookies"", ""declarativeNetRequest""]","{""file.name"": 4, ""document.cookie"": 1}","{""fetch"": 24}","{""setTimeout"": 95, ""document.createElement"": 52, ""document.querySelector"": 24, ""new MutationObserver"": 7, ""document.getElementById"": 4, ""setInterval"": 2, ""chrome.tabs.create"": 2, ""element.style"": 1}","{""addEventListener"": 129}"
lagdbpajcdmneomaablfmdofjjgakgob_1.0.zip,[],{},"{""fetch"": 4}","{""document.getElementById"": 6, ""chrome.tabs.create"": 1}","{""addEventListener"": 2}"
baadanhncoddanknnlngbmkoddpphbph_0.0.4.zip,[],{},"{""fetch"": 1}","{""document.createElement"": 2, ""document.querySelector"": 1, ""document.getElementById"": 1, ""new MutationObserver"": 1}",{}
hcgieiojhdobejojmkmdnahddimmhdbn_0.3.0.zip,"[""activeTab"", ""storage"", ""scripting"", ""contextMenus""]",{},"{""new XMLHttpRequest"": 3}","{""document.createElement"": 30, ""document.getElementById"": 23, ""document.querySelector"": 5, ""setInterval"": 2, ""setTimeout"": 1}","{""addEventListener"": 16, ""chrome.contextMenus.create"": 3}"
npeimmdidecgfamlonehonaimdmbnmme_3.0.0.zip,[],"{""document.cookie"": 6, ""new Blob"": 3, ""localStorage.getItem"": 2, ""localStorage.setItem"": 1}","{""fetch"": 10, ""new XMLHttpRequest"": 3}","{""setTimeout"": 67, ""document.createElement"": 16, ""setInterval"": 8, ""document.querySelector"": 5, ""chrome.tabs.create"": 3, ""new MutationObserver"": 2, ""document.getElementById"": 1, ""window.open"": 1}","{""addEventListener"": 40}"
omlgpaciclcjgbligehccipcikleeiea_1.1.22.zip,"[""activeTab"", ""desktopCapture"", ""storage"", ""management"", ""scripting"", ""offscreen""]","{""new Blob"": 6, ""localStorage.setItem"": 4, ""file.name"": 2, ""localStorage.getItem"": 2, ""file.size"": 1, ""navigator.clipboard.writeText"": 1}","{""fetch"": 89, ""new XMLHttpRequest"": 5}","{""setTimeout"": 165, ""document.createElement"": 74, ""setInterval"": 36, ""document.querySelector"": 35, ""window.open"": 11, ""document.getElementById"": 7, ""new MutationObserver"": 2}","{""addEventListener"": 136, ""window.alert"": 2, ""window.prompt"": 1}"
nhmgppiicdkdggmegpbgnahjfjeieenl_0.4.zip,"[""tabs"", ""history"", ""bookmarks"", ""notifications"", ""storage""]","{""document.cookie"": 2}","{""fetch"": 3}","{""setTimeout"": 26, ""document.createElement"": 10, ""setInterval"": 3, ""chrome.tabs.create"": 3, ""document.getElementById"": 2, ""chrome.notifications.create"": 1}","{""addEventListener"": 11}"
bcgpecladaglgclnjgddpcibdhcnnman_1.3.2.zip,"[""storage"", ""alarms""]","{""new Blob"": 2, ""navigator.clipboard.writeText"": 1}","{""fetch"": 1}","{""document.getElementById"": 13, ""document.createElement"": 9, ""chrome.tabs.create"": 1}","{""addEventListener"": 13, ""chrome.alarms.create"": 1}"
mgdccnefjlmhnfbmlnhddoogimbpmilj_1.2.6.zip,"[""contextMenus"", ""activeTab"", ""scripting"", ""storage""]","{""indexedDB.open"": 3, ""new Blob"": 1}","{""fetch"": 17}","{""setTimeout"": 42, ""document.querySelector"": 12, ""document.createElement"": 11, ""document.getElementById"": 5, ""new MutationObserver"": 2, ""setInterval"": 1, ""chrome.tabs.create"": 1}","{""addEventListener"": 28, ""chrome.contextMenus.create"": 9}"
mpdjflgbpjdkclgpalbihjlpobfnaekc_1.0.0.zip,"[""geolocation"", ""notifications"", ""storage"", ""alarms""]","{""document.cookie"": 13, ""new Blob"": 5}","{""fetch"": 65, ""new XMLHttpRequest"": 5}","{""setTimeout"": 82, ""document.createElement"": 15, ""new MutationObserver"": 10, ""document.getElementById"": 5, ""document.querySelector"": 2, ""document.appendChild"": 2, ""chrome.notifications.create"": 1}","{""addEventListener"": 38, ""chrome.alarms.create"": 1}"
adgpelkikkemeijopnceihiekbaekdfe_1.0.0.2.zip,"[""storage"", ""activeTab"", ""https://justsummarized-frontend.vercel.app/*"", ""https://justsummarized-frontend.vercel.app/"", ""https://justsummarized.com/*"", ""https://justsummarized.com/"", ""http://fonts.googleapis.com/"", ""https://fonts.googleapis.com/""]","{""indexedDB.open"": 9, ""document.cookie"": 3, ""file.size"": 3, ""new Blob"": 2, ""file.name"": 1, ""navigator.clipboard.writeText"": 1}","{""fetch"": 290, ""navigator.sendBeacon"": 6, ""new XMLHttpRequest"": 5}","{""document.createElement"": 101, ""setTimeout"": 66, ""document.getElementById"": 65, ""document.querySelector"": 24, ""setInterval"": 15, ""window.open"": 11, ""canvas.getContext"": 2}","{""addEventListener"": 235}"
bmdlblkcnngnjahdbgiehfddgppkhdep_1.1.12.zip,"[""activeTab""]","{""localStorage.setItem"": 9, ""localStorage.getItem"": 3}","{""fetch"": 2}","{""setTimeout"": 6, ""document.createElement"": 3, ""document.getElementById"": 2, ""document.querySelector"": 1, ""new MutationObserver"": 1, ""chrome.tabs.create"": 1}","{""addEventListener"": 3}"
lkojnilkkidnhhdlpkocjfpgfkhholan_1.0.29.zip,"[""contextMenus"", ""downloads"", ""storage"", ""scripting""]","{""new Blob"": 6, ""localStorage.setItem"": 4, ""localStorage.getItem"": 3, ""navigator.clipboard.writeText"": 2}","{""fetch"": 9, ""new XMLHttpRequest"": 1}","{""document.querySelector"": 54, ""document.createElement"": 28, ""setTimeout"": 16, ""chrome.tabs.create"": 6, ""window.open"": 5, ""new MutationObserver"": 2, ""setInterval"": 2}","{""addEventListener"": 38, ""chrome.contextMenus.create"": 3}"
jpmigfpofioghknemajfeeaioiabjfhi_1.0.zip,"[""storage""]","{""new Blob"": 4, ""localStorage.getItem"": 2}","{""fetch"": 73}","{""setTimeout"": 35, ""document.createElement"": 11, ""setInterval"": 5, ""document.querySelector"": 3, ""new MutationObserver"": 2, ""document.getElementById"": 1}","{""addEventListener"": 86}"
eddnlhfmhfjidhfnabilldhbbjahikbm_0.1.09β tempus-cafea.zip,"[""storage"", ""*://*.transifex.com/*""]",{},{},"{""document.getElementById"": 9, ""document.createElement"": 8, ""document.querySelector"": 8, ""setTimeout"": 5, ""new MutationObserver"": 1}","{""addEventListener"": 7}"
dopfpijmhlmapmaofohaakejdhnmeelf_1.0.0.zip,"[""activeTab""]",{},"{""fetch"": 1}","{""document.createElement"": 6, ""setTimeout"": 6, ""document.querySelector"": 3, ""document.getElementById"": 1, ""new MutationObserver"": 1, ""window.open"": 1}","{""addEventListener"": 6}"
jagmbpealgoigilnpaeimelnemdbeajb_1.0.2.zip,"[""storage"", ""tabs""]","{""localStorage.getItem"": 3, ""localStorage.setItem"": 2}","{""fetch"": 2}","{""setTimeout"": 9, ""document.createElement"": 7, ""document.querySelector"": 6, ""new MutationObserver"": 2, ""setInterval"": 1, ""window.open"": 1, ""document.getElementById"": 1}","{""addEventListener"": 5}"
akiiamglekikopfhndkhnmgbilieecco_1.0.zip,[],{},"{""fetch"": 1}","{""document.createElement"": 1, ""document.getElementById"": 1}","{""addEventListener"": 1}"
miaadkeokbokhcgfndeofmfffhpchfne_1.0.9.zip,"[""sidePanel"", ""scripting"", ""tabs"", ""storage"", ""unlimitedStorage""]","{""new Blob"": 20, ""document.cookie"": 9, ""navigator.clipboard.writeText"": 6, ""file.name"": 2}","{""fetch"": 130, ""new XMLHttpRequest"": 7}","{""setTimeout"": 189, ""document.createElement"": 128, ""document.querySelector"": 43, ""setInterval"": 27, ""document.getElementById"": 10, ""new MutationObserver"": 8, ""window.open"": 2}","{""addEventListener"": 191, ""window.prompt"": 2}"
boclgmmappplileleefcmgceglfoneac_0.7.6.zip,"[""storage"", ""alarms""]","{""file.name"": 2, ""localStorage.setItem"": 1, ""localStorage.getItem"": 1}","{""fetch"": 12}","{""setTimeout"": 11, ""document.createElement"": 7, ""setInterval"": 2, ""canvas.getContext"": 1, ""document.getElementById"": 1}","{""addEventListener"": 4, ""chrome.alarms.create"": 1}"
kfnkdahlgdbobpnemdedabclojgkejmj_1.0.zip,[],{},{},"{""chrome.tabs.create"": 2}","{""chrome.contextMenus.create"": 2}"
deaiipjieiccllhfmlnblcnjlegopdka_0.03.zip,"[""offscreen"", ""storage""]",{},"{""fetch"": 4}","{""document.createElement"": 26, ""document.querySelector"": 19, ""document.getElementById"": 7, ""setTimeout"": 4, ""window.open"": 2}","{""addEventListener"": 13}"
hfnkgefpgmpjnhmloigilhlhhdijmfke_1.1.3.zip,"[""scripting"", ""tabs"", ""alarms""]","{""sessionStorage.setItem"": 3}","{""fetch"": 7}","{""setTimeout"": 29, ""document.querySelector"": 6, ""document.getElementById"": 6, ""setInterval"": 2, ""chrome.tabs.create"": 1}","{""addEventListener"": 10, ""chrome.alarms.create"": 1}"
goblpmaglbldibkgiboklljnbincdigm_0.0.4.zip,"[""storage"", ""activeTab"", ""tabs""]",{},"{""fetch"": 3}","{""setTimeout"": 17, ""document.createElement"": 13, ""document.getElementById"": 3, ""setInterval"": 3, ""new MutationObserver"": 2, ""document.querySelector"": 1, ""chrome.tabs.create"": 1}","{""addEventListener"": 26}"
lmniafacjjabnbhlgjlocfpkjcfckeba_2.3.zip,"[""activeTab"", ""storage"", ""tabs"", ""scripting""]",{},"{""fetch"": 1}","{""setTimeout"": 3, ""document.getElementById"": 3, ""chrome.tabs.create"": 2, ""document.querySelector"": 2, ""setInterval"": 1}","{""addEventListener"": 3}"
apdpmjfajhlfjkihlccfgmbmbkhcdaoe_1.0.0.zip,"[""contextMenus"", ""sidePanel"", ""storage""]","{""document.cookie"": 2, ""new Blob"": 1, ""navigator.clipboard.writeText"": 1}","{""fetch"": 32, ""new XMLHttpRequest"": 1}","{""setTimeout"": 35, ""document.createElement"": 9, ""document.querySelector"": 7, ""element.style"": 2, ""new MutationObserver"": 1, ""document.getElementById"": 1}","{""addEventListener"": 46, ""chrome.contextMenus.create"": 1}"
fklmdndlkcmopcnbpcakbllgiclmkplk_1.0.1.zip,"[""storage"", ""scripting"", ""activeTab""]",{},{},"{""document.createElement"": 9, ""document.querySelector"": 2, ""chrome.tabs.create"": 2, ""setTimeout"": 1}","{""addEventListener"": 7}"
ejfgbojlgbkllakhnhhldmpejcblbdgc_0.5.1.zip,[],"{""localStorage.getItem"": 2, ""localStorage.setItem"": 1}","{""fetch"": 36}","{""setTimeout"": 10, ""document.querySelector"": 6, ""element.innerHTML"": 4, ""new MutationObserver"": 3, ""document.createElement"": 2}","{""addEventListener"": 11}"
bdajaekeahfipoalkpfboeognkceeigd_1.0.0.zip,"[""storage"", ""geolocation"", ""contextMenus""]",{},"{""fetch"": 4}","{""setTimeout"": 1}","{""chrome.contextMenus.create"": 10}"
jimadalijlihbfkfckjphediliidjgim_1.0.1.zip,"[""activeTab"", ""scripting""]","{""new Blob"": 4}","{""fetch"": 203, ""new XMLHttpRequest"": 1}","{""setTimeout"": 31, ""document.createElement"": 22, ""document.querySelector"": 13, ""document.getElementById"": 7, ""new MutationObserver"": 2, ""window.open"": 2, ""setInterval"": 1}","{""addEventListener"": 61, ""chrome.tabs.onActivated.addListener"": 1}"
