ZIP File,Permissions,File System,Network,Rendering,User Interaction
aopgnageonleemipalfdnccmeaobihnd_0.0.8.zip,"[""storage""]","{""new Blob"": 2}","{""fetch"": 3}","{""setTimeout"": 25, ""document.createElement"": 23, ""document.querySelector"": 12, ""document.getElementById"": 3, ""new MutationObserver"": 3, ""setInterval"": 3}","{""addEventListener"": 18}"
eomkpialejeibiedopjileijpaemembn_1.1.0.zip,[],"{""localStorage.setItem"": 2, ""localStorage.getItem"": 2, ""new Blob"": 1, ""sessionStorage.setItem"": 1, ""sessionStorage.getItem"": 1}","{""fetch"": 261, ""new XMLHttpRequest"": 1, ""new WebSocket"": 1}","{""setTimeout"": 43, ""document.querySelector"": 15, ""document.createElement"": 10, ""setInterval"": 9, ""new MutationObserver"": 3, ""document.getElementById"": 1}","{""addEventListener"": 50}"
bakibdldainnddpkgeoofkacmhpngpno_1.0.1.2.zip,"[""scripting""]","{""localStorage.setItem"": 9, ""localStorage.getItem"": 7, ""file.name"": 4}","{""fetch"": 9, ""new XMLHttpRequest"": 3}","{""document.createElement"": 155, ""document.querySelector"": 84, ""setTimeout"": 84, ""element.style"": 26, ""element.innerHTML"": 16, ""new MutationObserver"": 11, ""window.open"": 11, ""setInterval"": 9, ""document.getElementById"": 3}","{""addEventListener"": 123}"
gonkjipghemjegjanomffenplcpfppdk_1.0.0.zip,[],"{""new Blob"": 4}","{""fetch"": 189, ""new XMLHttpRequest"": 1}","{""setTimeout"": 24, ""document.createElement"": 20, ""document.querySelector"": 13, ""document.getElementById"": 6}","{""addEventListener"": 40}"
gpajilhckebgennpampjfigpepecpige_1.0.4.zip,"[""storage""]",{},{},"{""chrome.windows.create"": 2}","{""addEventListener"": 2}"
phgoiaamiloblcdcfdihfgaklghcbmfe_1.1.1.zip,"[""activeTab"", ""clipboardWrite"", ""clipboardRead"", ""contextMenus"", ""scripting"", ""storage""]","{""navigator.clipboard.writeText"": 2}",{},"{""document.getElementById"": 56, ""setTimeout"": 4, ""document.querySelector"": 1}","{""chrome.contextMenus.create"": 3}"
oiiaigjnkhngdbnoookogelabohpglmd_3.0.0.27497.zip,[],"{""localStorage.getItem"": 171, ""localStorage.setItem"": 113, ""document.cookie"": 32, ""new Blob"": 18, ""sessionStorage.getItem"": 17, ""sessionStorage.setItem"": 4, ""indexedDB.open"": 2}","{""fetch"": 1764, ""navigator.sendBeacon"": 40, ""new WebSocket"": 2, ""new XMLHttpRequest"": 2}","{""setTimeout"": 761, ""document.createElement"": 270, ""document.querySelector"": 216, ""setInterval"": 108, ""window.open"": 71, ""new MutationObserver"": 50, ""document.getElementById"": 30, ""element.style"": 4, ""chrome.windows.create"": 2}","{""addEventListener"": 790, ""chrome.permissions.request"": 2}"
mdhaadeocjnpjkpecinmaokfmbcgocgn_0.0.5.zip,"[""storage"", ""contextMenus""]",{},"{""fetch"": 11}","{""setTimeout"": 34, ""document.createElement"": 20, ""document.querySelector"": 8, ""document.getElementById"": 5, ""element.innerHTML"": 4, ""window.open"": 2, ""new MutationObserver"": 1}","{""addEventListener"": 29, ""chrome.contextMenus.create"": 1}"
ldddngldehgebhmjekckbfioiafjohnb_1.0.3.zip,[],"{""file.name"": 1, ""navigator.clipboard.writeText"": 1}",{},"{""element.style"": 19, ""setTimeout"": 17, ""document.createElement"": 7, ""document.querySelector"": 7, ""document.getElementById"": 3, ""setInterval"": 2, ""chrome.tabs.create"": 1}","{""addEventListener"": 29}"
ecokmcackgiahnhklacojckhjmgkgcdi_3.1.4.zip,"[""storage"", ""unlimitedStorage"", ""notifications""]","{""new Blob"": 14, ""indexedDB.open"": 2, ""document.cookie"": 2, ""localStorage.setItem"": 1, ""file.type"": 1, ""file.size"": 1}","{""fetch"": 20, ""new XMLHttpRequest"": 5, ""navigator.sendBeacon"": 2}","{""setTimeout"": 141, ""document.createElement"": 78, ""setInterval"": 19, ""document.querySelector"": 14, ""new MutationObserver"": 10, ""document.getElementById"": 2, ""canvas.getContext"": 1, ""window.open"": 1}","{""addEventListener"": 130, ""window.prompt"": 1}"
klmgcookfhbdcndbacajmffdbnndcjgg_3.4.7.zip,"[""tabs"", ""activeTab"", ""scripting"", ""storage"", ""webRequest"", ""webNavigation""]","{""new Blob"": 2, ""file.type"": 1, ""file.size"": 1}","{""fetch"": 15}","{""document.getElementById"": 66, ""setTimeout"": 23, ""document.querySelector"": 23, ""element.style"": 16, ""document.createElement"": 7, ""chrome.tabs.create"": 4, ""window.open"": 2, ""setInterval"": 2, ""canvas.getContext"": 1}","{""addEventListener"": 44, ""chrome.tabs.onActivated.addListener"": 1}"
dbkhojncichdmmjcmijfcocaedipnlke_0.2.0.zip,[],{},{},"{""new MutationObserver"": 2, ""window.open"": 2}","{""addEventListener"": 2}"
lejjklodflojhdolpdailomgifgbacog_1.0.zip,"[""storage"", ""contextMenus"", ""activeTab"", ""notifications""]",{},"{""fetch"": 5}","{""document.createElement"": 12, ""document.getElementById"": 12, ""document.querySelector"": 3, ""setTimeout"": 3}","{""addEventListener"": 7, ""chrome.contextMenus.create"": 3}"
dblnhakdbdnbpijekdfofikccmgpebno_3.21.7.zip,"[""storage"", ""tabs""]","{""new Blob"": 13, ""navigator.clipboard.writeText"": 1}","{""fetch"": 11, ""new WebSocket"": 2, ""new XMLHttpRequest"": 1}","{""setTimeout"": 72, ""document.createElement"": 34, ""document.querySelector"": 20, ""setInterval"": 11, ""new MutationObserver"": 4, ""document.getElementById"": 3, ""chrome.tabs.create"": 2}","{""addEventListener"": 75}"
ijlgllhhnjlmmflionkpmgbhbjmobcjj_1.0.0.zip,"[""storage""]",{},{},"{""document.getElementById"": 8, ""new MutationObserver"": 2, ""document.createElement"": 1, ""window.open"": 1}","{""addEventListener"": 4}"
koefpgjoepgchnlcgpcgcfdfadaafeih_1.0.2.zip,"[""activeTab"", ""scripting"", ""tabs"", ""clipboardWrite"", ""storage""]","{""navigator.clipboard.writeText"": 1}","{""fetch"": 5}","{""document.getElementById"": 21, ""chrome.windows.create"": 3, ""document.querySelector"": 3, ""document.createElement"": 3, ""chrome.tabs.create"": 2, ""setTimeout"": 1}","{""addEventListener"": 6}"
lcjoefjafbaaflmjljdipkpffoepinnf_1.1.zip,"[""contextMenus"", ""tabs"", ""activeTab""]",{},"{""new WebSocket"": 1}","{""document.getElementById"": 4, ""setTimeout"": 1, ""document.querySelector"": 1}","{""addEventListener"": 10, ""chrome.contextMenus.create"": 1}"
ofcjacnckhgbmeompdemfppfmfogahgf_1.1.zip,"[""activeTab"", ""storage"", ""scripting""]","{""localStorage.setItem"": 1, ""localStorage.getItem"": 1}","{""fetch"": 2}","{""setTimeout"": 7, ""document.createElement"": 5, ""document.querySelector"": 2, ""document.getElementById"": 1}","{""addEventListener"": 10}"
cplkokcekdabepdfgdfdooockfbegfog_1.0.zip,"[""storage"", ""activeTab"", ""scripting""]",{},{},"{""document.getElementById"": 16, ""document.createElement"": 11, ""setTimeout"": 2}","{""addEventListener"": 9}"
colilcdakldcalhbfokfkimagmkfmpdb_1.2.3.zip,"[""clipboardWrite""]","{""navigator.clipboard.writeText"": 2}","{""fetch"": 15}","{""document.querySelector"": 26, ""document.getElementById"": 9, ""document.createElement"": 8, ""new MutationObserver"": 3}","{""addEventListener"": 17}"
okhpejcaiodgfaelnakehbldidfajbcb_1.9.zip,"[""cookies""]","{""navigator.clipboard.writeText"": 6, ""localStorage.getItem"": 2}","{""fetch"": 14}","{""document.getElementById"": 194, ""element.style"": 104, ""setTimeout"": 49, ""document.querySelector"": 17, ""document.createElement"": 12, ""element.innerHTML"": 9, ""setInterval"": 6, ""chrome.tabs.create"": 5}","{""addEventListener"": 146}"
mfnihmhpikbpioclaalnljadjbmbcppo_2.13.1.zip,"[""activeTab"", ""cookies"", ""desktopCapture"", ""tabCapture"", ""storage"", ""tabs""]","{""indexedDB.open"": 27, ""document.cookie"": 26, ""new Blob"": 25, ""store.put"": 10, ""file.name"": 2, ""localStorage.setItem"": 2, ""localStorage.getItem"": 2}","{""fetch"": 491, ""new XMLHttpRequest"": 21, ""navigator.sendBeacon"": 10}","{""setTimeout"": 332, ""document.createElement"": 97, ""document.getElementById"": 28, ""window.open"": 23, ""setInterval"": 22, ""chrome.tabs.create"": 20, ""canvas.getContext"": 20, ""document.querySelector"": 14, ""new MutationObserver"": 7}","{""addEventListener"": 440, ""window.prompt"": 4, ""chrome.tabs.onActivated.addListener"": 1}"
enldicimpaonlcjoomkeodlmpggmjjei_1.0.zip,"[""activeTab"", ""storage"", ""identity"", ""webRequest""]","{""file.name"": 6, ""file.type"": 4, ""file.size"": 3, ""navigator.clipboard.writeText"": 1}","{""fetch"": 23, ""chrome.webRequest.onBeforeRequest.addListener"": 2}","{""document.getElementById"": 33, ""setTimeout"": 9, ""document.createElement"": 8, ""document.querySelector"": 2, ""new MutationObserver"": 1}","{""addEventListener"": 9}"
bbjoapbaodplbdnnnnhddpnbmpmpagap_2.0.0.zip,[],"{""new Blob"": 35, ""file.name"": 13, ""sessionStorage.setItem"": 12, ""sessionStorage.getItem"": 12, ""localStorage.setItem"": 6, ""localStorage.getItem"": 6, ""file.size"": 4, ""navigator.clipboard.writeText"": 2}","{""fetch"": 266, ""new XMLHttpRequest"": 41, ""new WebSocket"": 12, ""new RTCPeerConnection"": 2}","{""setTimeout"": 773, ""document.createElement"": 142, ""document.getElementById"": 85, ""new MutationObserver"": 40, ""document.querySelector"": 23, ""setInterval"": 21, ""element.style"": 18, ""window.open"": 3, ""chrome.windows.create"": 1}","{""addEventListener"": 220}"
kohmmgfpllkgdfbnfbmblfdmmdflnbkh_1.7.0.zip,"[""cookies"", ""storage"", ""scripting"", ""tabs"", ""activeTab"", ""gcm"", ""notifications""]","{""document.cookie"": 27, ""new Blob"": 24, ""localStorage.setItem"": 22, ""localStorage.getItem"": 15, ""navigator.clipboard.writeText"": 10, ""sessionStorage.setItem"": 4, ""sessionStorage.getItem"": 4}","{""fetch"": 278, ""new XMLHttpRequest"": 8}","{""setTimeout"": 380, ""document.createElement"": 269, ""document.querySelector"": 95, ""setInterval"": 41, ""element.style"": 36, ""window.open"": 19, ""new MutationObserver"": 18, ""document.getElementById"": 13, ""element.innerHTML"": 7, ""chrome.tabs.create"": 4, ""chrome.notifications.create"": 1}","{""addEventListener"": 381, ""window.prompt"": 3, ""chrome.notifications.onClicked.addListener"": 1}"
hacnaicfcpkcpefklopgbamgcakcmccm_1.1.zip,"[""contextMenus"", ""storage"", ""activeTab"", ""clipboardRead""]",{},"{""fetch"": 1}","{""document.getElementById"": 4, ""setTimeout"": 4, ""document.createElement"": 3, ""document.querySelector"": 3, ""chrome.windows.create"": 1}","{""addEventListener"": 2, ""chrome.contextMenus.create"": 1}"
kjkoglgokcgiifkilipolajghkpplpih_1.1.zip,"[""activeTab"", ""scripting""]","{""file.type"": 5, ""localStorage.getItem"": 4, ""localStorage.setItem"": 1}","{""fetch"": 4}","{""element.style"": 162, ""setTimeout"": 77, ""document.querySelector"": 29, ""document.createElement"": 16, ""setInterval"": 10, ""document.getElementById"": 8, ""chrome.tabs.create"": 1}","{""addEventListener"": 101}"
ceoiokdjngkpljamooakchnldldeajca_1.32.zip,"[""https://www.linkedin.com/*""]","{""document.cookie"": 1}","{""new XMLHttpRequest"": 1}","{""setTimeout"": 3, ""document.getElementById"": 1}","{""addEventListener"": 1}"
fndgllkjbjkfnkjfcpnajbmgaedokmdo_0.3.7.zip,"[""activeTab"", ""clipboardRead"", ""scripting"", ""sidePanel""]","{""localStorage.getItem"": 2, ""localStorage.setItem"": 1}","{""fetch"": 2}","{""document.createElement"": 4, ""document.querySelector"": 3, ""setTimeout"": 3}","{""addEventListener"": 5}"
ooipgppdckofnneadcejgnkdnphelpki_2.6.0.zip,"[""storage"", ""notifications"", ""alarms""]","{""indexedDB.open"": 2, ""document.cookie"": 1}","{""fetch"": 16}","{""setInterval"": 17, ""setTimeout"": 13, ""document.getElementById"": 10, ""document.createElement"": 6, ""new MutationObserver"": 4, ""chrome.notifications.create"": 4}","{""addEventListener"": 32, ""chrome.alarms.create"": 2, ""chrome.notifications.onClicked.addListener"": 2}"
nnbngmdaegdapfhpcpdiijdhhejakjln_0.1.0.zip,"[""storage""]","{""document.cookie"": 2, ""new Blob"": 1}","{""new XMLHttpRequest"": 1}","{""document.getElementById"": 6, ""setTimeout"": 2, ""document.createElement"": 1, ""document.querySelector"": 1, ""setInterval"": 1}","{""addEventListener"": 5}"
ilngglmffhaleehjjaajpmedpkohioce_1.0.8.zip,"[""storage"", ""identity"", ""identity.email""]","{""document.cookie"": 9, ""new Blob"": 1}","{""fetch"": 10, ""chrome.identity.getAuthToken"": 1}","{""setTimeout"": 141, ""document.createElement"": 47, ""document.querySelector"": 19, ""setInterval"": 6, ""window.open"": 6, ""document.getElementById"": 4, ""new MutationObserver"": 2, ""chrome.tabs.create"": 2}","{""addEventListener"": 113, ""window.prompt"": 2}"
cbhajkomjhhjmmdecfnjjpckeninicmf_1.0.zip,"[""storage"", ""cookies"", ""tabCapture""]","{""new Blob"": 2}","{""fetch"": 7}","{""document.getElementById"": 20, ""chrome.tabs.create"": 2, ""setTimeout"": 2}","{""addEventListener"": 4}"
gclaopgdekbeakgcjpbdondnpgopmifg_1.11.0.zip,"[""scripting"", ""storage"", ""tabs"", ""alarms"", ""webNavigation"", ""identity"", ""notifications"", ""identity.email""]","{""new Blob"": 2, ""localStorage.setItem"": 1, ""localStorage.getItem"": 1, ""file.name"": 1, ""file.type"": 1}","{""fetch"": 17}","{""setTimeout"": 7, ""document.createElement"": 6, ""document.getElementById"": 4, ""window.open"": 3, ""document.querySelector"": 2, ""setInterval"": 1, ""chrome.tabs.create"": 1, ""new MutationObserver"": 1}","{""addEventListener"": 14, ""chrome.alarms.create"": 2}"
gnkdkomiheejaogcoblibjncjnbakdho_1.0.zip,"[""storage""]",{},"{""new XMLHttpRequest"": 2}","{""document.getElementById"": 4}","{""addEventListener"": 3}"
pbbeneekbmneokjedmlmmenkfhagfmnc_1.6.zip,[],{},"{""fetch"": 18}","{""document.createElement"": 16, ""setTimeout"": 14, ""setInterval"": 3, ""document.querySelector"": 2, ""new MutationObserver"": 1}","{""addEventListener"": 13}"
knjbapgapjnjeaegjeppekifmbiinadk_1.0.6.zip,"[""storage""]",{},{},"{""document.getElementById"": 71, ""setTimeout"": 18, ""element.style"": 16, ""document.createElement"": 14, ""document.querySelector"": 7, ""new MutationObserver"": 3, ""setInterval"": 1}","{""addEventListener"": 47}"
jfegjdogmpipkpmapflkkjpkhbnfppln_1.13.3.zip,"[""clipboardWrite""]","{""localStorage.setItem"": 1, ""localStorage.getItem"": 1}","{""fetch"": 5}","{""document.getElementById"": 6, ""setTimeout"": 5}","{""addEventListener"": 7}"
cjdbpnkdiohdlmbkcafkaekkchdliblo_1.23.zip,"[""storage""]",{},"{""fetch"": 1}","{""document.getElementById"": 15, ""document.querySelector"": 6, ""setTimeout"": 3, ""chrome.tabs.create"": 2, ""new MutationObserver"": 2, ""document.createElement"": 1, ""setInterval"": 1}","{""addEventListener"": 8}"
efmedepgnbcddgefobjenegjbdjkbbog_0.17.20.zip,"[""storage"", ""management"", ""notifications"", ""contextMenus"", ""scripting""]","{""new Blob"": 3}","{""fetch"": 4, ""new XMLHttpRequest"": 2}","{""setTimeout"": 51, ""document.createElement"": 16, ""setInterval"": 10, ""window.open"": 7, ""chrome.tabs.create"": 4, ""chrome.notifications.create"": 4, ""document.getElementById"": 2, ""new MutationObserver"": 1, ""chrome.tabs.executeScript"": 1}","{""addEventListener"": 21, ""chrome.contextMenus.create"": 3, ""chrome.tabs.onActivated.addListener"": 1}"
idmkcbpifgcfgpgffjgfpaoogeagphge_1.0.zip,"[""storage"", ""windows"", ""system.display"", ""tabs""]",{},{},"{""document.getElementById"": 4, ""setTimeout"": 2, ""chrome.windows.create"": 1}","{""addEventListener"": 2}"
mnejiikammglfldkecfhhlbnliljfadd_1.5.6.zip,"[""storage"", ""tabs"", ""scripting""]",{},"{""fetch"": 2}","{""document.getElementById"": 29, ""setTimeout"": 27, ""document.querySelector"": 25, ""document.createElement"": 14, ""new MutationObserver"": 9, ""chrome.notifications.create"": 4, ""chrome.tabs.create"": 2, ""chrome.windows.create"": 1}","{""addEventListener"": 23}"
hlokimdkjpiobccanoijikcfomflfpip_1.0.6.zip,"[""storage""]","{""document.cookie"": 10, ""localStorage.setItem"": 6, ""sessionStorage.setItem"": 6, ""localStorage.getItem"": 4, ""sessionStorage.getItem"": 4, ""new Blob"": 3, ""navigator.clipboard.writeText"": 1}","{""fetch"": 10, ""new XMLHttpRequest"": 1}","{""setTimeout"": 41, ""document.createElement"": 16, ""window.open"": 6, ""setInterval"": 3, ""document.querySelector"": 2}","{""addEventListener"": 23}"
biclbfgbckhkchdpacmefcoocakioknh_0.1.2.zip,"[""storage"", ""unlimitedStorage"", ""activeTab"", ""scripting""]","{""new Blob"": 12, ""localStorage.getItem"": 11, ""localStorage.setItem"": 9, ""document.cookie"": 4}","{""fetch"": 214, ""navigator.sendBeacon"": 4, ""new XMLHttpRequest"": 2}","{""setTimeout"": 136, ""document.createElement"": 49, ""document.querySelector"": 24, ""document.getElementById"": 23, ""setInterval"": 13, ""new MutationObserver"": 10, ""chrome.tabs.create"": 1}","{""addEventListener"": 93, ""window.confirm"": 2}"
laooebhkbgboechaajdkhibmflanmabm_1.1.zip,"[""storage""]",{},"{""fetch"": 11}","{""document.getElementById"": 17, ""document.createElement"": 5, ""document.querySelector"": 3, ""setTimeout"": 1}","{""addEventListener"": 11}"
lbgnpocbfghjpcojpijeophjjkfamflf_1.0.3.zip,[],"{""localStorage.setItem"": 6, ""localStorage.getItem"": 5, ""navigator.clipboard.writeText"": 1}","{""fetch"": 1}","{""document.getElementById"": 26, ""setTimeout"": 10, ""document.querySelector"": 3, ""document.createElement"": 2, ""element.style"": 2, ""setInterval"": 1, ""chrome.tabs.create"": 1}","{""addEventListener"": 21}"
pkmokpaadpomomkpepkmlpecohamaioa_1.0.4.zip,"[""activeTab"", ""scripting""]",{},{},"{""document.createElement"": 1, ""document.getElementById"": 1}","{""addEventListener"": 1}"
iilfbdcjfcbfelllghamdbpoombfapfj_1.5.zip,"[""scripting"", ""activeTab"", ""storage""]","{""localStorage.setItem"": 2, ""localStorage.getItem"": 2, ""document.cookie"": 1, ""navigator.clipboard.writeText"": 1}","{""fetch"": 13, ""new XMLHttpRequest"": 1}","{""setTimeout"": 63, ""document.createElement"": 50, ""document.querySelector"": 36, ""window.open"": 18, ""element.style"": 16, ""setInterval"": 11, ""document.getElementById"": 10, ""chrome.tabs.create"": 5, ""new MutationObserver"": 2, ""chrome.windows.create"": 1, ""canvas.getContext"": 1}","{""addEventListener"": 103}"
mmjgchjpejidmgmemdpemiojmblddmfb_1.0.2.9.zip,"[""scripting"", ""storage"", ""background"", ""tabs""]","{""localStorage.setItem"": 13, ""localStorage.getItem"": 9, ""new Blob"": 6}","{""fetch"": 55, ""new XMLHttpRequest"": 2}","{""setTimeout"": 186, ""document.createElement"": 169, ""document.querySelector"": 89, ""window.open"": 34, ""element.style"": 22, ""setInterval"": 16, ""new MutationObserver"": 14, ""chrome.tabs.create"": 12, ""document.getElementById"": 8, ""element.innerHTML"": 7, ""chrome.windows.create"": 4}","{""addEventListener"": 174}"
dcidenbcadfmlekmdfdoaledcgnijekf_1.0.zip,"[""activeTab"", ""storage"", ""notifications"", ""scripting""]",{},"{""fetch"": 1}","{""document.getElementById"": 3, ""setInterval"": 1, ""chrome.notifications.create"": 1, ""document.querySelector"": 1}","{""addEventListener"": 2}"
obcoibikkhbhpmgbmpidbcofhjnpingh_1.6.zip,"[""notifications"", ""storage"", ""alarms""]",{},"{""new WebSocket"": 1}","{""document.createElement"": 24, ""document.getElementById"": 17, ""setInterval"": 3, ""setTimeout"": 1, ""chrome.notifications.create"": 1, ""document.querySelector"": 1}","{""addEventListener"": 10, ""chrome.alarms.create"": 1}"
